COO,247,COO,14,CSR,81,DIA,0,ELL,0,COO-CSR,146,COO-CSR-ELL,4,all,0,Others,2
CSR,814,COO,0,CSR,720,DIA,0,ELL,0,COO-CSR,44,COO-CSR-ELL,42,all,3,Others,5
DIA,88,COO,1,CSR,26,DIA,0,ELL,9,COO-CSR,0,COO-CSR-ELL,0,all,27,Others,25
ELL,42,COO,0,CSR,17,DIA,0,ELL,2,COO-CSR,1,COO-CSR-ELL,8,all,0,Others,14
