08blocks,300,592,45.2416720151,429.701676708,40465,12.8170115332,281.743765467,40465,5.3735465671,20.5212821642,40465,4.38447902896,25.5193313245,40465,
1138_bus,1138,4054,29.1917233692,425.840336134,55728,191.823800539,46.5666567116,55728,0.0228543318473,3.72472670943,55728,0.864329404623,102.911684817,55728,
144,144649,2148786,2.57585887067,376.12217749,7822,4.41015725886,453.713260135,7822,-1,-1,-1,5.88013016265,281.254712042,7822,
2D_27628_bjtcai,27628,206670,2.86260109282,515.001245951,39844,1.89225267453,502.479941648,39844,0.0392685726118,3.52002806893,39844,0.125070616335,82.1782178218,39844,
2D_54019_highK,54019,486129,10.9943652746,466.937854193,18069,14.8900537943,516.334572491,18069,0.0108202789511,1.01168308759,18069,0.202143501523,288.332740214,18069,
2cubes_sphere,101492,1647264,14.237284507,422.809034908,41124,16.5761393399,528.138505931,41124,-1,-1,-1,3.99811615957,281.247054806,41124,
333SP,3712815,22217266,1.80796141632,216.291688977,61775,0.768870304496,240.462216161,61775,-1,-1,-1,0.825770328832,76.9578377105,61775,
3D_28984_Tetra,28984,285092,1.37121663911,174.378861092,39307,16.3755154417,152.252069426,39307,0.0184438550548,3.24084926047,39307,0.034802018173,37.630443104,39307,
3D_51448_3D,51448,537038,10.8047520512,514.996164173,55602,14.0691890672,522.919182084,55602,0.00924905846453,2.67982766484,55602,0.0304477625663,14.5811804762,55602,
3dtube,45330,3213618,10.8651038371,466.959895379,58259,11.8856834005,599.331965684,58259,-1,-1,-1,0.619875621892,16.7559205381,58259,
3elt,4720,27444,49.77895697,420.082657278,27125,12.0680168654,430.494117647,27125,0.183131052557,2.4612503733,27125,4.42582980627,352.750642674,27125,
3elt_dual,9000,26556,8.27856557492,445.346302197,34785,3.17594436089,347.137254902,34785,0.0304558196545,1.39692325496,34785,0.953037461725,525.445191927,34785,
494_bus,494,1666,15.8350608283,444.5155954,53834,7.82780466776,335.325966628,53834,0.0724690461879,5.97296605448,53834,3.59386956679,171.857108963,53834,
598a,110971,1483868,1.62445240329,365.845167653,33584,16.5415655803,402.241257793,33584,-1,-1,-1,2.52527865623,233.312578616,33584,
662_bus,662,2474,58.5699354457,407.91426216,43795,15.0508861529,322.30328296,43795,0.091864058357,5.30764609972,43795,5.56759208366,201.36741006,43795,
685_bus,685,3249,19.2327620942,434.881541962,39189,21.9421961508,345.969545309,39189,0.1636609026,8.79994149623,39189,3.22026508743,194.936101278,39189,
ABACUS_shell_ud,23412,218484,89.4204164942,368.004042446,10556,1.24440016999,337.114642802,10556,0.162254246261,6.72368109261,10556,1.11144814802,332.851919561,10556,
AS365,3799275,22736152,0.312584583456,141.831470207,46554,0.179930483441,143.799582569,46554,-1,-1,-1,0.172614620303,90.3605176141,46554,
ASIC_100k,99340,940621,12.3929110017,486.13416714,48536,0.991487613144,516.427473372,48536,-1,-1,-1,-1,-1,-1,
ASIC_100ks,99190,578890,12.454316607,499.732389503,34878,13.868646843,408.965030025,34878,-1,-1,-1,0.255689833919,15.7935373333,34878,
ASIC_320k,321821,1931828,2.05364558351,458.104813849,14194,1.71122038809,429.868268803,14194,-1,-1,-1,-1,-1,-1,
ASIC_320ks,321671,1316085,56.952295741,393.683816931,5139,2.84547509262,340.425504397,5139,-1,-1,-1,0.18840454697,14.7836514159,5139,
ASIC_680k,682862,2638997,1.5715385323,481.21754194,26951,0.626098720992,423.935261044,26951,-1,-1,-1,-1,-1,-1,
ASIC_680ks,682712,1693767,2.21236736885,460.513050571,62889,5.18839255077,302.296448331,62889,-1,-1,-1,0.161396299488,8.8237252287,62889,
Alemdar,6245,42581,13.8322054186,448.221052632,25655,29.9959519032,430.198019802,25655,0.0393568625157,1.6305950345,25655,6.46213302107,360.336802911,25655,
Andrews,60000,760154,17.3979987132,364.477368623,7680,16.9799788897,428.473028578,7680,-1,-1,-1,4.32263152779,169.760596722,7680,
Baumann,112211,748331,11.1994766974,496.570006636,46134,10.9246471538,473.477380576,46134,12.034981376,482.451808394,46134,12.1466924236,487.226381926,46134,
BenElechi1,245874,13150496,1.74733753416,481.967967748,49520,2.05587084326,545.935569578,49520,0.0151598475477,22.0426958457,49520,0.541980738672,553.378892442,49520,
CAG_mat1916,1916,195985,13.65286916,519.165562914,23195,13.145742611,653.719146097,23195,1.37673403689,23.2631429012,23195,25.206174521,170.882378586,23195,
CAG_mat364,364,13585,80.9733581839,352.582403322,29685,6.12594879696,578.577512777,29685,1.62501919097,51.7721036585,29685,2.90627753455,226.077550341,29685,
CAG_mat72,72,1012,12.235344498,454.198644585,12755,22.0755150716,518.044535449,12755,1.48427070067,104.293340479,12755,3.38629902238,280.394547268,12755,
CO,221119,7666057,3.6748019015,477.16027636,36678,6.47264849318,528.074464421,36678,-1,-1,-1,0.403737074893,58.2832716242,36678,
CSphd,1882,1740,14.7170273811,448.650181781,49307,5.8425267498,187.27397968,49307,0.00469721758153,0.840497771763,49307,0.0500527015191,11.3522114956,49307,
California,9664,16150,64.325063709,440.534642662,10073,4.47960385465,187.659772252,10073,0.00466028892115,0.143846393784,10073,0.00368829131292,5.44526413746,10073,
Chebyshev1,261,2319,22.7277454225,478.539001238,16318,35.9436488506,511.694616064,16318,0.737550295552,33.1688478867,16318,0.344569062077,18.4369534107,16318,
Chebyshev2,2053,18447,8.59825255831,483.158721844,21991,5.51845955181,532.99624386,21991,0.0785385277245,4.02559340786,21991,0.0106645207654,2.30567901728,21991,
